"";"Matriculado";"Sexo";"Tipo";"Region";"Egreso";"Nem";"Ranking";"Matematicas";"Lenguaje"
"146594";1;0;0;"Metropolitana";2020;751;751;963;802
"146595";0;1;1;"Valparaiso";2023;571;571;436;409
"146596";0;0;0;"Magallanes";2023;828;860;688;799
"146597";0;0;1;"Coquimbo";2023;652;652;413;0
"146598";1;0;0;"Metropolitana";2023;879;904;575;597
"146599";0;1;0;"Los Lagos";2023;771;784;450;549
"146600";0;1;0;"Metropolitana";2023;802;802;523;625
"146601";0;0;0;"Coquimbo";2023;887;1000;0;0
"146602";1;1;0;"Metropolitana";2023;828;854;600;696
"146603";1;0;0;"Valparaiso";2023;599;613;424;576
"146604";0;1;0;"Metropolitana";2023;657;657;811;686
"146605";0;0;0;"Metropolitana";2023;594;594;705;636
"146606";1;0;0;"Araucania";2023;828;839;616;418
"146607";1;1;0;"Metropolitana";2023;842;850;879;815
"146608";1;0;0;"Maule";2023;937;962;989;947
"146609";1;0;0;"Nuble";2023;900;1000;717;651
"146610";1;0;0;"Biobio";2023;879;897;917;707
"146611";1;1;0;"Biobio";2023;879;893;599;738
"146612";1;1;0;"OHiggins";2022;650;650;563;759
"146613";0;0;0;"Valparaiso";2022;793;833;0;721
"146614";0;0;0;"Maule";2023;713;715;535;563
"146615";0;0;0;"Metropolitana";2020;751;759;523;600
"146616";0;1;1;"Araucania";2022;571;571;523;554
"146617";0;0;0;"Biobio";2023;432;432;563;591
"146618";0;1;0;"Antofagasta";2023;742;754;465;589
"146619";0;0;0;"Metropolitana";2023;699;711;563;620
"146620";1;0;0;"Metropolitana";2019;664;664;575;759
"146621";1;1;0;"Biobio";2023;956;982;897;878
"146622";1;1;0;"Metropolitana";2022;893;955;844;899
"146623";0;1;0;"Los Lagos";2023;586;586;498;388
"146624";1;1;0;"Los Lagos";2020;793;799;616;726
"146625";0;1;0;"Nuble";2022;664;664;616;641
"146626";1;0;0;"Metropolitana";2020;842;839;917;573
"146627";1;1;1;"Metropolitana";2021;560;565;657;686
"146628";1;0;0;"Coquimbo";2023;694;703;607;600
"146629";0;1;0;"Metropolitana";2023;937;950;989;754
"146630";1;0;0;"Antofagasta";2022;694;702;680;597
"146631";0;1;0;"Metropolitana";2018;612;615;600;540
"146632";0;0;1;"OHiggins";2020;574;618;607;689
"146633";0;1;0;"Antofagasta";2023;473;473;498;405
"146634";0;1;0;"Araucania";2023;643;643;378;405
"146635";1;1;1;"Metropolitana";2023;695;759;688;689
"146636";1;1;1;"Tarapaca";2023;780;838;478;491
"146637";1;1;0;"Antofagasta";2023;837;842;535;597
"146638";1;0;0;"Maule";2023;814;820;811;819
"146639";0;1;0;"Metropolitana";2013;689;721;465;481
"146640";0;0;0;"Metropolitana";2022;510;510;731;563
"146641";1;0;0;"Metropolitana";2023;594;596;731;636
"146642";0;0;1;"Arica";2023;658;696;413;350
"146643";1;0;0;"Metropolitana";2023;823;866;963;759
"146644";1;1;0;"Antofagasta";2023;842;879;523;573
"146645";0;1;0;"Metropolitana";2023;942;1000;513;656
"146646";0;1;0;"Metropolitana";2023;842;858;761;833
"146647";0;0;0;"Metropolitana";2020;646;667;0;0
"146648";0;1;0;"Maule";2023;713;768;563;449
"146649";1;1;0;"Maule";2023;785;806;549;573
"146650";1;1;0;"Los Lagos";2023;965;1000;963;819
"146651";0;1;1;"Araucania";2023;571;571;403;500
"146652";0;1;0;"Valparaiso";2023;708;708;549;625
"146653";0;1;0;"Metropolitana";2023;650;654;436;549
"146654";0;0;1;"Metropolitana";2023;523;523;498;385
"146655";1;1;1;"Maule";2021;724;721;576;802
"146656";0;1;0;"Coquimbo";2005;699;713;0;833
"146657";1;0;0;"Valparaiso";2023;722;722;628;651
"146658";0;1;1;"Metropolitana";2023;609;626;489;676
"146659";1;1;1;"Los Lagos";2022;743;785;535;669
"146660";1;1;1;"Valparaiso";2023;857;930;465;641
"146661";0;1;1;"Metropolitana";2023;513;513;0;0
"146662";0;1;0;"Biobio";2023;657;675;424;449
"146663";1;0;0;"Metropolitana";2023;893;939;761;689
"146664";1;1;0;"Los Lagos";2023;680;680;505;438
"146665";0;1;0;"Metropolitana";2020;536;537;628;679
"146666";1;1;0;"Maule";2023;965;965;963;833
"146667";1;1;0;"Metropolitana";2023;856;873;657;721
"146668";0;1;0;"Valparaiso";2023;410;410;0;0
"146669";0;0;0;"Metropolitana";2023;456;456;478;0
"146670";0;0;0;"Valparaiso";2023;488;488;489;418
"146671";1;0;0;"Biobio";2023;742;742;990;686
"146672";1;0;1;"Valparaiso";2022;560;560;616;567
"146673";1;1;0;"Antofagasta";2023;937;940;897;726
"146674";1;1;0;"Metropolitana";2022;751;751;607;689
"146675";1;1;1;"Metropolitana";2022;801;857;669;651
"146676";0;0;0;"Los Lagos";2023;664;679;563;463
"146677";1;1;0;"Coquimbo";2022;793;807;593;496
"146678";1;0;0;"OHiggins";2023;937;961;705;837
"146679";0;1;1;"Biobio";2023;595;595;465;409
"146680";0;1;1;"Los Lagos";2019;794;898;688;837
"146681";0;1;1;"Maule";2023;909;966;0;0
"146682";1;1;0;"Aysen";2017;765;765;939;833
"146683";1;1;0;"Coquimbo";2019;608;608;680;641
"146684";0;1;0;"Coquimbo";2023;837;872;436;534
"146685";1;1;0;"Metropolitana";2023;928;940;844;721
"146686";0;1;0;"Metropolitana";2018;542;542;576;607
"146687";1;0;0;"Metropolitana";2022;694;703;599;510
"146688";1;0;0;"Araucania";2023;900;942;642;519
"146689";0;1;0;"Atacama";2022;495;496;498;510
"146690";1;1;0;"Atacama";2023;699;735;575;554
"146691";0;1;0;"Biobio";2022;558;558;489;625
"146692";1;1;0;"Los Rios";2023;814;820;563;591
"146693";0;1;0;"Metropolitana";2023;942;990;642;625
"146694";0;1;1;"Biobio";2023;554;554;0;0
"146695";0;1;0;"Biobio";2011;526;526;599;625
"146696";1;1;0;"Araucania";2022;907;949;642;0
"146697";0;1;0;"Los Lagos";2021;708;707;513;607
"146698";0;1;0;"Metropolitana";2023;736;750;575;576
"146699";0;1;1;"Metropolitana";2018;459;459;593;506
"146700";0;0;1;"Metropolitana";2023;686;706;498;549
"146701";0;1;0;"Metropolitana";2023;608;608;593;636
"146702";0;1;0;"Biobio";2023;680;680;523;463
"146703";0;0;0;"Antofagasta";2023;837;839;696;759
"146704";1;0;1;"Araucania";2022;582;588;563;491
"146705";0;1;0;"Metropolitana";2023;451;451;436;510
"146706";0;0;0;"OHiggins";2023;808;821;600;567
"146707";0;1;1;"Biobio";2023;895;911;549;669
"146708";0;0;1;"Metropolitana";2023;766;806;696;651
"146709";0;1;1;"Los Rios";2023;857;915;680;726
"146710";1;1;0;"Antofagasta";2022;865;895;549;721
"146711";0;1;0;"Biobio";2023;685;685;657;636
"146712";1;1;0;"Coquimbo";2022;757;810;0;0
"146713";0;1;0;"Metropolitana";2023;914;942;436;463
"146714";0;0;0;"Metropolitana";2021;622;622;505;540
"146715";1;0;0;"Metropolitana";2023;851;893;599;620
"146716";0;0;0;"Metropolitana";2023;307;308;0;0
"146717";0;0;1;"Metropolitana";2023;284;284;0;0
"146718";0;0;1;"Maule";2023;474;474;549;454
"146719";0;1;0;"Metropolitana";2022;970;976;0;754
"146720";0;1;1;"Biobio";2023;418;418;0;0
"146721";1;1;0;"Metropolitana";2020;661;718;392;463
"146722";1;0;1;"Atacama";2023;681;689;505;576
"146723";0;0;0;"Tarapaca";2023;425;425;478;338
"146724";1;1;1;"Biobio";2023;815;892;669;524
"146725";0;1;1;"Metropolitana";2015;379;393;478;466
"146726";1;0;0;"Los Lagos";2022;771;778;688;651
"146727";1;1;0;"Biobio";2023;680;680;616;534
"146728";1;0;0;"Metropolitana";2023;727;727;523;689
"146729";0;1;0;"Metropolitana";2023;632;661;0;0
"146730";1;1;0;"Valparaiso";2022;814;825;688;721
"146731";0;0;0;"Metropolitana";2023;636;660;450;466
"146732";0;0;1;"OHiggins";2023;601;601;0;0
"146733";0;1;0;"Atacama";2023;586;586;535;554
"146734";1;0;0;"Metropolitana";2023;703;714;498;611
"146735";0;0;0;"Metropolitana";2023;928;937;897;799
"146736";1;1;0;"Metropolitana";2023;551;551;616;463
"146737";1;0;0;"Araucania";2023;765;765;642;759
"146738";0;0;0;"Valparaiso";2023;526;526;0;0
"146739";1;1;0;"Metropolitana";2023;870;908;593;665
"146740";0;0;1;"Metropolitana";2023;450;450;505;607
"146741";1;0;0;"Metropolitana";2023;914;933;989;784
"146742";0;0;0;"Valparaiso";2023;442;468;0;0
"146743";1;0;0;"Valparaiso";2023;685;685;523;711
"146744";0;1;0;"Metropolitana";2023;760;789;362;405
"146745";0;0;0;"Nuble";2022;643;643;489;375
"146746";0;1;0;"Metropolitana";2023;594;594;563;815
"146747";1;1;1;"Valparaiso";2022;965;1000;523;711
"146748";0;1;0;"OHiggins";2023;1000;1000;0;0
"146749";1;1;0;"Metropolitana";2023;699;699;585;563
"146750";1;1;0;"Los Rios";2023;808;865;465;554
"146751";1;0;0;"Metropolitana";2023;699;714;563;567
"146752";1;0;0;"Metropolitana";2023;779;779;963;686
"146753";0;0;0;"Araucania";2019;585;585;0;0
"146754";1;0;0;"Araucania";2023;865;915;963;878
"146755";0;0;1;"Los Lagos";2023;571;571;498;573
"146756";0;1;0;"Coquimbo";2023;580;580;478;524
"146757";0;0;0;"Metropolitana";2023;367;368;0;0
"146758";0;1;1;"Metropolitana";2023;481;481;436;434
"146759";0;1;0;"Metropolitana";2023;830;887;413;397
"146760";0;0;0;"Metropolitana";2023;541;541;523;554
"146761";0;0;0;"Biobio";2023;613;613;478;573
"146762";1;0;0;"Metropolitana";2023;865;882;669;759
"146763";0;1;0;"Biobio";2020;757;788;746;759
"146764";1;1;0;"Metropolitana";2022;870;873;761;707
"146765";0;1;0;"Biobio";2023;580;580;478;484
"146766";1;0;0;"Metropolitana";2022;685;685;642;481
"146767";1;1;0;"Maule";2016;851;868;917;799
"146768";1;1;0;"Metropolitana";2023;823;844;761;857
"146769";0;1;0;"Metropolitana";2022;613;613;436;449
"146770";0;1;1;"Coquimbo";2023;623;635;0;0
"146771";0;1;0;"Metropolitana";2023;628;628;585;656
"146772";0;0;0;"Biobio";2021;536;536;535;496
"146773";0;1;1;"OHiggins";2023;465;465;450;354
"146774";1;0;0;"Metropolitana";2023;814;814;989;874
"146775";0;1;0;"Metropolitana";2023;900;925;680;788
"146776";0;1;0;"Metropolitana";2022;886;951;897;815
"146777";0;0;1;"Valparaiso";2023;837;879;616;597
"146778";1;1;0;"Metropolitana";2023;650;652;513;463
"146779";0;1;0;"Maule";2023;599;599;489;449
"146780";0;0;0;"Coquimbo";2023;837;869;593;0
"146781";1;1;0;"Metropolitana";2023;937;986;576;573
"146782";1;1;0;"Metropolitana";2022;922;926;680;676
"146783";1;1;0;"Araucania";2023;1000;1000;939;874
"146784";0;0;0;"Metropolitana";2019;722;722;0;0
"146785";1;1;0;"Valparaiso";2018;536;536;489;584
"146786";0;1;0;"Metropolitana";2023;572;572;0;0
"146787";0;0;0;"Nuble";2023;751;771;696;625
"146788";1;1;0;"Biobio";2023;893;913;575;576
"146789";0;1;1;"Metropolitana";2023;513;513;0;0
"146790";1;0;0;"Metropolitana";2023;671;671;413;611
"146791";0;0;0;"Antofagasta";2023;751;772;489;519
"146792";0;1;0;"Arica";2023;879;899;465;466
"146793";1;0;0;"Valparaiso";2016;671;671;897;679
"146794";0;1;0;"Araucania";2023;870;935;549;584
"146795";0;0;0;"Los Lagos";2021;463;463;0;394
"146796";0;0;1;"Metropolitana";2023;481;481;436;484
"146797";0;1;0;"Metropolitana";2023;886;919;731;656
"146798";1;0;0;"Biobio";2022;504;504;657;582
"146799";0;1;1;"Metropolitana";2023;595;615;505;567
"146800";1;0;0;"Maule";2022;793;820;593;676
"146801";1;0;1;"Valparaiso";2023;843;933;523;449
"146802";1;0;0;"Metropolitana";2023;636;636;498;576
"146803";1;0;1;"Araucania";2023;900;986;505;584
"146804";1;1;0;"Valparaiso";2022;432;432;593;742
"146805";0;0;0;"Biobio";2021;515;517;489;506
"146806";0;0;0;"Atacama";2023;510;510;513;317
"146807";1;0;0;"Los Rios";2023;694;705;563;500
"146808";1;1;1;"Metropolitana";2023;865;912;535;496
"146809";1;0;0;"Metropolitana";2023;985;1000;811;819
"146810";1;1;0;"Metropolitana";2023;808;816;797;819
"146811";1;0;0;"Biobio";2022;886;951;705;582
"146812";0;0;0;"Metropolitana";2023;456;456;489;534
"146813";0;0;1;"Valparaiso";2021;574;580;607;656
"146814";0;0;1;"Metropolitana";2023;672;697;607;584
"146815";0;0;1;"Biobio";2023;729;747;669;669
"146816";0;1;1;"Los Lagos";2023;724;753;378;476
"146817";1;1;0;"Metropolitana";2023;808;859;535;676
"146818";0;0;0;"Metropolitana";2023;671;686;498;409
"146819";0;0;0;"Metropolitana";2023;429;431;0;0
"146820";1;1;1;"Metropolitana";2022;895;958;0;711
"146821";1;0;0;"Los Lagos";2020;736;757;696;576
"146822";0;1;1;"Valparaiso";2001;0;0;0;0
"146823";1;1;0;"Metropolitana";2023;842;842;917;799
"146824";1;1;0;"Araucania";2023;808;838;505;669
"146825";1;1;0;"Araucania";2023;879;914;563;625
"146826";0;0;1;"Los Lagos";2020;506;506;657;759
"146827";0;1;1;"Maule";2023;886;932;0;405
"146828";0;0;0;"Nuble";2023;613;613;607;584
"146829";0;1;0;"Metropolitana";2023;828;833;642;611
"146830";1;1;1;"Maule";2023;900;958;563;563
"146831";1;1;0;"Coquimbo";2022;879;918;705;759
"146832";1;0;0;"OHiggins";2023;793;793;746;699
"146833";1;1;0;"Metropolitana";2023;765;790;688;711
"146834";0;1;0;"Maule";2023;685;685;657;686
"146835";1;0;0;"Arica";2022;742;742;465;438
"146836";1;1;0;"Metropolitana";2022;865;907;785;699
"146837";0;1;0;"Coquimbo";2023;536;537;0;0
"146838";1;0;1;"Valparaiso";2023;738;829;585;418
"146839";1;1;0;"Los Rios";2023;814;839;498;600
"146840";1;0;0;"Metropolitana";2023;650;650;761;651
"146841";1;1;0;"Metropolitana";2023;873;876;657;567
"146842";0;0;0;"Maule";2023;685;685;535;573
"146843";1;1;0;"Biobio";2022;751;768;600;0
"146844";1;0;0;"Valparaiso";2023;799;800;523;656
"146845";0;1;0;"OHiggins";2020;636;636;628;589
"146846";1;1;1;"Maule";2021;667;680;549;600
"146847";0;1;1;"Metropolitana";2023;644;662;0;0
"146848";1;1;0;"Metropolitana";2023;914;1000;549;600
"146849";1;0;1;"Metropolitana";2022;700;717;861;0
"146850";0;1;1;"Araucania";2023;771;800;450;567
"146851";1;0;0;"Metropolitana";2022;828;829;917;815
"146852";1;0;0;"Valparaiso";2023;685;685;669;491
"146853";1;0;0;"Antofagasta";2023;922;934;827;754
"146854";1;0;0;"Metropolitana";2023;879;897;797;726
"146855";1;1;0;"Antofagasta";2023;965;1000;731;799
"146856";0;1;0;"Coquimbo";2023;808;825;549;0
"146857";0;1;0;"Magallanes";2023;870;915;513;454
"146858";1;1;0;"Metropolitana";2020;785;801;628;788
"146859";1;1;1;"Los Lagos";2022;587;587;450;759
"146860";1;0;0;"Valparaiso";2023;722;722;797;699
"146861";1;1;0;"Nuble";2022;937;958;963;857
"146862";0;0;1;"Metropolitana";2021;370;370;669;573
"146863";0;0;1;"Metropolitana";2023;411;411;0;0
"146864";1;0;0;"Biobio";2021;708;706;679;669
"146865";1;1;0;"Metropolitana";2023;893;917;990;784
"146866";0;0;1;"Metropolitana";2021;560;560;424;540
"146867";0;0;1;"Araucania";2023;829;862;465;651
"146868";0;1;0;"Valparaiso";2023;900;949;696;686
"146869";0;1;1;"Valparaiso";2023;937;965;607;636
"146870";0;1;0;"Metropolitana";2023;558;558;585;554
"146871";1;0;0;"Araucania";2023;751;764;731;770
"146872";0;0;0;"Metropolitana";2023;722;722;450;418
"146873";0;1;1;"Biobio";2023;794;811;0;0
"146874";0;1;0;"Metropolitana";2023;823;839;523;540
"146875";0;1;0;"Metropolitana";2023;742;759;616;589
"146876";0;0;1;"Metropolitana";2020;637;658;498;0
"146877";1;1;1;"Metropolitana";2022;823;892;549;549
"146878";0;0;1;"Valparaiso";2023;443;443;593;589
"146879";1;1;0;"OHiggins";2022;643;659;505;582
"146880";0;0;0;"Biobio";2023;830;909;669;679
"146881";1;1;0;"Metropolitana";2011;393;393;563;699
"146882";0;1;0;"Biobio";2023;965;998;811;620
"146883";1;1;0;"Atacama";2023;922;955;616;788
"146884";0;1;0;"Metropolitana";2023;799;810;0;0
"146885";0;0;1;"Antofagasta";2023;681;787;0;0
"146886";1;0;0;"Araucania";2023;765;799;563;549
"146887";1;0;0;"Nuble";2023;965;970;761;754
"146888";0;1;0;"Coquimbo";2023;333;333;0;0
"146889";1;0;0;"Metropolitana";2018;447;447;593;540
"146890";0;1;0;"Metropolitana";2023;802;857;424;409
"146891";1;0;0;"Metropolitana";2023;680;680;505;620
"146892";0;1;1;"Metropolitana";2023;895;943;498;576
"146893";1;0;0;"Tarapaca";2023;799;838;939;707
"146894";1;1;0;"Metropolitana";2023;856;929;593;651
"146895";1;0;0;"Araucania";2023;536;536;669;567
"146896";1;0;0;"Antofagasta";2023;808;813;607;611
"146897";1;1;0;"Valparaiso";2023;558;558;607;597
"146898";0;0;0;"Metropolitana";2023;830;864;0;0
"146899";0;1;1;"Metropolitana";2022;709;764;505;584
"146900";0;1;0;"Metropolitana";2022;757;811;0;0
"146901";0;1;0;"OHiggins";2018;479;479;0;0
"146902";0;0;0;"Metropolitana";2022;595;595;0;0
"146903";1;0;0;"Metropolitana";2023;886;888;746;742
"146904";0;0;0;"Metropolitana";2023;510;510;607;563
"146905";0;1;0;"Metropolitana";2022;628;629;523;534
"146906";1;0;1;"Antofagasta";2021;523;536;680;607
"146907";0;1;0;"Nuble";2019;703;748;424;423
"146908";1;0;0;"Biobio";2022;942;950;0;0
"146909";1;1;0;"OHiggins";2023;613;613;628;591
"146910";0;0;1;"Metropolitana";2023;928;1000;465;591
"146911";1;1;1;"Metropolitana";2022;951;1000;861;738
"146912";0;0;0;"OHiggins";2023;799;804;535;500
"146913";1;1;0;"Metropolitana";2022;785;811;0;679
"146914";1;1;0;"Antofagasta";2023;628;628;450;636
"146915";0;1;0;"Biobio";2023;643;643;563;554
"146916";0;0;1;"Antofagasta";2023;545;545;0;0
"146917";0;1;1;"Metropolitana";2023;871;962;535;689
"146918";0;0;1;"Metropolitana";2023;450;450;0;0
"146919";0;1;0;"Metropolitana";2023;942;984;616;686
"146920";0;1;1;"Valparaiso";2021;780;806;436;397
"146921";1;1;0;"Metropolitana";2023;765;824;593;534
"146922";0;0;1;"Maule";2023;601;601;0;0
"146923";1;0;0;"Maule";2023;1000;1000;1000;815
"146924";0;1;1;"Nuble";2023;523;523;0;0
"146925";1;0;0;"Coquimbo";2022;432;432;498;620
"146926";1;1;0;"Valparaiso";2022;495;495;513;554
"146927";1;1;0;"Metropolitana";2023;979;997;989;799
"146928";1;1;0;"Biobio";2017;685;690;773;707
"146929";1;0;0;"Metropolitana";2023;313;313;576;491
"146930";0;1;0;"Metropolitana";2023;865;880;563;665
"146931";1;1;0;"Tarapaca";2023;879;880;746;567
"146932";0;0;1;"Metropolitana";2023;571;571;523;600
"146933";0;0;0;"Antofagasta";2023;608;608;505;540
"146934";0;1;1;"Araucania";2022;450;450;450;394
"146935";0;1;1;"Metropolitana";2023;601;601;489;438
"146936";1;0;0;"Metropolitana";2023;842;874;761;721
"146937";1;1;0;"Antofagasta";2023;937;949;585;721
"146938";1;0;0;"Biobio";2006;409;409;513;500
"146939";1;0;0;"Biobio";2023;856;858;616;636
"146940";0;1;1;"Metropolitana";2023;497;497;489;367
"146941";0;1;0;"Metropolitana";2017;572;572;0;0
"146942";0;1;0;"Los Lagos";2023;488;488;498;481
"146943";0;1;0;"Metropolitana";2023;694;698;513;689
"146944";1;0;0;"Valparaiso";2023;779;779;785;742
"146945";1;1;0;"Maule";2023;680;683;585;707
"146946";0;0;0;"Biobio";2023;510;510;535;510
"146947";1;1;0;"Valparaiso";2023;736;746;680;636
"146948";0;0;0;"Biobio";2022;441;441;523;454
"146949";0;1;1;"Araucania";2023;672;688;513;636
"146950";1;1;0;"Metropolitana";2023;886;971;585;524
"146951";1;1;0;"Metropolitana";2023;928;935;990;707
"146952";0;0;0;"Valparaiso";2019;893;920;939;679
"146953";0;0;0;"Maule";2023;590;590;0;0
"146954";1;0;0;"Araucania";2023;628;628;861;802
"146955";1;0;0;"Valparaiso";2022;870;940;669;656
"146956";1;0;1;"Los Lagos";2022;700;768;696;707
"146957";1;1;0;"Metropolitana";2023;956;973;773;802
"146958";1;1;0;"Valparaiso";2023;757;815;585;788
"146959";1;1;0;"Maule";2023;808;825;616;854
"146960";0;0;0;"Valparaiso";2023;599;600;436;409
"146961";0;1;0;"Metropolitana";2023;542;542;489;576
"146962";1;0;0;"Metropolitana";2023;979;991;990;874
"146963";1;1;0;"Metropolitana";2021;599;599;731;589
"146964";0;0;0;"Metropolitana";2023;736;738;563;770
"146965";1;1;1;"Antofagasta";2023;815;932;505;563
"146966";0;0;0;"Aysen";2023;510;510;489;506
"146967";1;0;0;"Valparaiso";2023;907;932;679;611
"146968";1;1;0;"Coquimbo";2022;837;863;505;582
"146969";1;0;0;"Metropolitana";2020;937;931;0;0
"146970";0;1;0;"Metropolitana";2023;650;656;600;607
"146971";1;0;0;"Metropolitana";2022;628;628;505;584
"146972";1;0;1;"Arica";2023;880;907;628;567
"146973";1;0;0;"Biobio";2018;519;519;642;689
"146974";0;0;0;"OHiggins";2022;703;766;478;484
"146975";1;0;0;"Metropolitana";2023;595;694;593;665
"146976";1;1;1;"Maule";2021;752;820;657;837
"146977";0;0;0;"Metropolitana";2022;856;902;0;0
"146978";0;0;0;"Metropolitana";2023;542;542;505;576
"146979";1;0;0;"Metropolitana";2023;970;982;989;896
"146980";1;0;0;"Metropolitana";2023;951;966;897;726
"146981";1;1;0;"Los Rios";2022;771;788;513;540
"146982";0;1;0;"Metropolitana";2023;613;613;773;625
"146983";1;1;1;"Maule";2023;644;644;599;711
"146984";1;0;0;"Coquimbo";2023;823;869;844;669
"146985";1;0;0;"Metropolitana";2023;879;892;680;819
"146986";0;1;0;"Metropolitana";2023;708;708;0;0
"146987";0;1;0;"Metropolitana";2023;650;650;600;620
"146988";1;0;0;"Biobio";2023;757;757;628;759
"146989";0;1;1;"Metropolitana";2023;780;804;575;636
"146990";1;0;0;"Metropolitana";2023;799;800;688;607
"146991";1;1;0;"Metropolitana";2023;907;916;989;857
"146992";0;1;0;"Araucania";2023;613;613;498;491
"146993";0;0;0;"Maule";2021;567;567;0;0
"146994";1;1;0;"Biobio";2013;751;773;844;696
"146995";1;0;0;"Antofagasta";2023;664;668;861;742
"146996";1;1;0;"OHiggins";2022;828;835;657;774
"146997";1;0;1;"Valparaiso";2023;780;915;862;854
"146998";0;1;0;"Metropolitana";2021;799;833;549;711
"146999";0;1;0;"Metropolitana";2023;814;814;593;584
"147000";1;1;0;"Biobio";2020;793;829;513;665
"147001";1;1;0;"Metropolitana";2019;479;479;599;711
"147002";1;0;0;"Los Lagos";2022;842;854;879;500
"147003";1;1;0;"Metropolitana";2022;567;567;505;496
"147004";0;0;0;"Metropolitana";2023;943;1000;450;489
"147005";1;0;0;"Metropolitana";2022;922;986;897;799
"147006";0;0;0;"Valparaiso";2023;604;614;0;0
"147007";1;1;0;"Metropolitana";2023;985;991;1000;770
"147008";1;1;1;"Metropolitana";2022;886;1000;362;484
"147009";0;0;0;"Valparaiso";2023;324;324;0;0
"147010";0;1;1;"Araucania";2023;658;714;436;496
"147011";0;1;1;"Los Lagos";2018;595;600;593;620
"147012";0;1;0;"Metropolitana";2022;713;766;505;0
"147013";0;0;0;"Atacama";2023;851;860;705;576
"147014";1;1;1;"Coquimbo";2023;529;529;498;484
"147015";1;0;0;"Valparaiso";2023;727;740;696;874
"147016";1;1;1;"OHiggins";2023;506;506;478;484
"147017";1;1;0;"Biobio";2023;937;951;717;784
"147018";1;1;0;"Metropolitana";2023;765;768;535;669
"147019";0;0;1;"Atacama";2016;450;450;424;576
"147020";0;1;0;"Metropolitana";2023;0;0;0;0
"147021";0;1;0;"Metropolitana";2023;842;869;669;738
"147022";1;1;0;"Metropolitana";2023;951;960;746;833
"147023";1;1;1;"Valparaiso";2023;900;954;489;489
"147024";1;1;0;"Biobio";2022;814;818;696;689
"147025";0;0;1;"Maule";2023;715;728;478;597
"147026";1;1;0;"Metropolitana";2016;432;432;731;857
"147027";1;1;0;"Araucania";2023;727;728;535;589
"147028";1;1;0;"Metropolitana";2023;851;876;585;641
"147029";1;0;0;"Metropolitana";2023;650;656;785;802
